Country,Position,Date,Song title,Song author,Country artist,Genre
Australia,17,2023-04-10,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,18,2023-04-10,Fast Car,Luke Combs,US,Country
Australia,19,2023-04-10,Green Green Grass,George Ezra,GB,Singer/Songwriter
Australia,20,2023-04-10,Something In The Orange,Zach Bryan,Seattle,Country
Australia,1,2023-03-13,Flowers,Miley Cyrus,US,Pop
Australia,2,2023-03-13,Boy's A Liar,PinkPantheress,England,Pop
Australia,3,2023-03-13,Die For You,Weeknd,CA,
Australia,4,2023-03-13,Kill Bill,SZA,US,R&B/Soul
Australia,5,2023-03-13,As It Was,Harry Styles,England,Pop
Australia,6,2023-03-13,Last Night,Morgan Wallen,US,Country
Australia,7,2023-03-13,Escapism,Raye & 070 Shake,US,
Australia,8,2023-03-13,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Australia,9,2023-03-13,Players,Coi Leray,US,Hip-Hop/Rap
Australia,10,2023-03-13,Shivers,Ed Sheeran,GB,Pop
Australia,11,2023-03-13,Sure Thing,Miguel,US,R&B/Soul
Australia,12,2023-03-13,Anti-Hero,Taylor Swift,US,Pop
Australia,13,2023-03-13,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Australia,14,2023-03-13,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,15,2023-03-13,I Ain't Worried,OneRepublic,US,Pop
Australia,16,2023-03-13,Late Night Talking,Harry Styles,England,Pop
Australia,17,2023-03-13,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Australia,18,2023-03-13,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,19,2023-03-13,10:35,DJ Tiesto & Tate McRae,NL,
Australia,20,2023-03-13,Bad Habits,Ed Sheeran,GB,Pop
Australia,1,2023-02-13,Flowers,Miley Cyrus,US,Pop
Australia,2,2023-02-13,Kill Bill,SZA,US,R&B/Soul
Australia,3,2023-02-13,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,4,2023-02-13,Escapism,Raye & 070 Shake,US,
Australia,5,2023-02-13,Anti-Hero,Taylor Swift,US,Pop
Australia,6,2023-02-13,Love Again,Kid LAROI,AU,
Australia,7,2023-02-13,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Australia,8,2023-02-13,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Australia,9,2023-02-13,As It Was,Harry Styles,England,Pop
Australia,10,2023-02-13,I Ain't Worried,OneRepublic,US,Pop
Australia,11,2023-02-13,Sure Thing,Miguel,US,R&B/Soul
Australia,12,2023-02-13,Made You Look,Meghan Trainor,US,Pop
Australia,13,2023-02-13,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Australia,14,2023-02-13,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,15,2023-02-13,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance
Australia,16,2023-02-13,Say Nothing,Flume & MAY-A,AU,Electronic
Australia,17,2023-02-13,10:35,DJ Tiesto & Tate McRae,NL,
Australia,18,2023-02-13,Players,Coi Leray,US,Hip-Hop/Rap
Australia,19,2023-02-13,Bad Habit,Steve Lacy,US,R&B/Soul
Australia,20,2023-02-13,Cuff It,Beyonce Knowles,US,
Australia,1,2023-01-16,Kill Bill,SZA,US,R&B/Soul
Australia,2,2023-01-16,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,3,2023-01-16,Anti-Hero,Taylor Swift,US,Pop
Australia,4,2023-01-16,Escapism,Raye & 070 Shake,US,
Australia,5,2023-01-16,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Australia,6,2023-01-16,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,7,2023-01-16,I Ain't Worried,OneRepublic,US,Pop
Australia,8,2023-01-16,Made You Look,Meghan Trainor,US,Pop
Australia,9,2023-01-16,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Australia,10,2023-01-16,As It Was,Harry Styles,England,Pop
Australia,11,2023-01-16,Let Go,Central Cee,England,Hip-Hop/Rap
Australia,12,2023-01-16,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Australia,13,2023-01-16,HeatWaves,Glass Animals,GB,Alternative
Australia,14,2023-01-16,Bad Habit,Steve Lacy,US,R&B/Soul
Australia,15,2023-01-16,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance
Australia,16,2023-01-16,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter
Australia,17,2023-01-16,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,18,2023-01-16,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop
Australia,19,2023-01-16,Something In The Orange,Zach Bryan,Seattle,Country
Australia,20,2023-01-16,Sunroof,Nicky Youre & Dazy,US,Pop
Australia,1,2022-12-19,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop
Australia,2,2022-12-19,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,3,2022-12-19,Anti-Hero,Taylor Swift,US,Pop
Australia,4,2022-12-19,Made You Look,Meghan Trainor,US,Pop
Australia,5,2022-12-19,Kill Bill,SZA,US,R&B/Soul
Australia,6,2022-12-19,Last Christmas,Wham!,GB,Pop
Australia,7,2022-12-19,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Australia,8,2022-12-19,I Ain't Worried,OneRepublic,US,Pop
Australia,9,2022-12-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,10,2022-12-19,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Australia,11,2022-12-19,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,
Australia,12,2022-12-19,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas
Australia,13,2022-12-19,As It Was,Harry Styles,England,Pop
Australia,14,2022-12-19,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,15,2022-12-19,Santa Tell Me,Ariana Grande,US,Holiday
Australia,16,2022-12-19,Nobody Gets Me,SZA,US,R&B/Soul
Australia,17,2022-12-19,Bad Habit,Steve Lacy,US,R&B/Soul
Australia,18,2022-12-19,HeatWaves,Glass Animals,GB,Alternative
Australia,19,2022-12-19,Jingle Bell Rock,Bobby Helms,US,Holiday
Australia,20,2022-12-19,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance
Australia,1,2022-11-21,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,2,2022-11-21,Anti-Hero,Taylor Swift,US,Pop
Australia,3,2022-11-21,Major Distribution,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,4,2022-11-21,On BS,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,5,2022-11-21,Circo Loco,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,6,2022-11-21,Pussy & Millions,"Drake, 21 Savage & Travis Scott",US,
Australia,7,2022-11-21,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,8,2022-11-21,BackOutsideBoyz,Drake,CA,Hip-Hop/Rap
Australia,9,2022-11-21,Spin Bout U,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,10,2022-11-21,Privileged Rappers,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,11,2022-11-21,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,12,2022-11-21,Broke Boys,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,13,2022-11-21,Hours In Silence,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,14,2022-11-21,Treacherous Twins,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,15,2022-11-21,Middle Of The Ocean,Drake,CA,Hip-Hop/Rap
Australia,16,2022-11-21,Jumbotron Shit Poppin,Drake,CA,Hip-Hop/Rap
Australia,17,2022-11-21,More M's,Drake & 21 Savage,US,Hip-Hop/Rap
Australia,18,2022-11-21,I Ain't Worried,OneRepublic,US,Pop
Australia,19,2022-11-21,Numb,Marshmello & Khalid,US,R&B/Soul
Australia,20,2022-11-21,Lavender Haze,Taylor Swift,US,Pop
Australia,1,2022-10-24,Unholy,Sam Smith & Kim Petras,US,Dance
Australia,2,2022-10-24,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Australia,3,2022-10-24,I Ain't Worried,OneRepublic,US,Pop
Australia,4,2022-10-24,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Australia,5,2022-10-24,B.O.T.A. (Baddest Of Them All),Eliza Rose & Interplanetary Criminal,Leeds,Dance
Australia,6,2022-10-24,Bad Habit,Steve Lacy,US,R&B/Soul
Australia,7,2022-10-24,Super Freaky Girl,Nicki Minaj,US,Hip-Hop/Rap
Australia,8,2022-10-24,As It Was,Harry Styles,England,Pop
Australia,9,2022-10-24,Cuff It,Beyonce Knowles,US,
Australia,10,2022-10-24,Under The Influence,Chris Brown,US,R&B/Soul
Australia,11,2022-10-24,2 Be Loved (Am I Ready),Lizzo,US,Pop
Australia,12,2022-10-24,Sunroof,Nicky Youre & Dazy,US,Pop
Australia,13,2022-10-24,HeatWaves,Glass Animals,GB,Alternative
Australia,14,2022-10-24,Hold Me Closer,Elton John & Britney Spears,US,Dance
Australia,15,2022-10-24,Something In The Orange,Zach Bryan,Seattle,Country
Australia,16,2022-10-24,I Like You (A Happier Song),Post Malone & Doja Cat,US,
Australia,17,2022-10-24,About Damn Time,Lizzo,US,Pop
Australia,18,2022-10-24,Doja,Central Cee,England,Hip-Hop/Rap
Australia,19,2022-10-24,Stay,Kid Laroi & Justin Bieber,CA,
Australia,20,2022-10-24,Cold Heart (Pnau Remix),Elton John & Dua Lipa,England,Pop
Austria,1,2023-08-22,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,
Austria,2,2023-08-22,9 Bis 9,"Sira, Bausa & Badchieff",DE,
Austria,3,2023-08-22,Komet,Udo Lindenberg & Apache 207,DE,Pop
Austria,4,2023-08-22,Dance The Night,Dua Lipa,England,Pop
Austria,5,2023-08-22,What Was I Made For?,Billie Eilish,US,Alternative
Austria,6,2023-08-22,TABU.,Yung Yury & Damn Yury,,Techno
Austria,7,2023-08-22,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
Austria,8,2023-08-22,Summertime,Kontra K & Lana Del Rey,US,
Austria,9,2023-08-22,Lay Low,Tiesto,NL,
Austria,10,2023-08-22,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Austria,11,2023-08-22,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,
Austria,12,2023-08-22,Flowers,Miley Cyrus,US,Pop
Austria,13,2023-08-22,Nachts Wach,"Miksu, Macloud & Makko",DE,
Austria,14,2023-08-22,Mami,Luciano & Bia,,
Austria,15,2023-08-22,Push Up,Creeds,FR,Dance
Austria,16,2023-08-22,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
Austria,17,2023-08-22,Vampire,Olivia Rodrigo,US,Pop
Austria,18,2023-08-22,Daylight,David Kushner,US,Pop
Austria,19,2023-08-22,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Austria,20,2023-08-22,The Feeling,Lost Frequencies,BE,Dance
Austria,1,2023-07-25,Tropicana,RAF Camora & HoodBlaq,AT,
Austria,2,2023-07-25,Madchen Auf Dem Pferd,"Luca-Dante Spadafora, Niklas Dee & Octavian",DE,
Austria,3,2023-07-25,Komet,Udo Lindenberg & Apache 207,DE,Pop
Austria,4,2023-07-25,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
Austria,5,2023-07-25,TABU.,Yung Yury & Damn Yury,,Techno
Austria,6,2023-07-25,9 Bis 9,"Sira, Bausa & Badchieff",DE,
Austria,7,2023-07-25,Wien,RAF Camora & Yung Hurn,AT,Hip-Hop/Rap
Austria,8,2023-07-25,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Austria,9,2023-07-25,Seven,Jung Kook & Latto,KR,K-Pop
Austria,10,2023-07-25,Flowers,Miley Cyrus,US,Pop
Austria,11,2023-07-25,Lay Low,Tiesto,NL,
Austria,12,2023-07-25,So,Bonez MC,DE,
Austria,13,2023-07-25,Nachts Wach,"Miksu, Macloud & Makko",DE,
Austria,14,2023-07-25,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Austria,15,2023-07-25,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap
Austria,16,2023-07-25,Daylight,David Kushner,US,Pop
Austria,17,2023-07-25,Mietfrei,Ski Aggu & Sira,DE,
Austria,18,2023-07-25,Substitution,Purple Disco Machine & Kungs,DE,Dance
Austria,19,2023-07-25,Not Fair,"Niklas Dee, Old Jim & Enny-Mae",DE,
Austria,20,2023-07-25,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Austria,1,2023-06-27,Strada,RAF Camora & Ahmad Amin,AT,Hip-Hop/Rap
Austria,2,2023-06-27,Friesenjung,"Ski Aggu, Joost & Otto Waalkes",DE,Hip-Hop/Rap
Austria,3,2023-06-27,Komet,Udo Lindenberg & Apache 207,DE,Pop
Austria,4,2023-06-27,Flowers,Miley Cyrus,US,Pop
Austria,5,2023-06-27,Daylight,David Kushner,US,Pop
Austria,6,2023-06-27,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Austria,7,2023-06-27,Tattoo,Loreen,SE,Pop
Austria,8,2023-06-27,TABU.,Yung Yury & Damn Yury,,Techno
Austria,9,2023-06-27,Sara Perche Ti Amo,Ricchi & Poveri,IT,Pop
Austria,10,2023-06-27,Nachts Wach,"Miksu, Macloud & Makko",DE,
Austria,11,2023-06-27,Lay Low,Tiesto,NL,
Austria,12,2023-06-27,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Austria,13,2023-06-27,In Deinen Armen,Ayliva,DE,
Austria,14,2023-06-27,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Austria,15,2023-06-27,Makeba,Jain,FR,Dance
Austria,16,2023-06-27,All Night,RAF Camora & Luciano,AT,
Austria,17,2023-06-27,Wildberry Lillet,Nina Chuba,DE,Hip-Hop/Rap
Austria,18,2023-06-27,Alles Nur Kein Star,Bonez MC,DE,Hip-Hop/Rap
Austria,19,2023-06-27,Substitution,Purple Disco Machine & Kungs,DE,Dance
Austria,20,2023-06-27,Living In A Haze,Milky Chance,DE,Alternative
