Country,Position,Date,Song title,Song author 
Japan,10,2008-12-21,I Don't Care,Fall Out Boy
Japan,11,2008-12-21,Romantic Whim,Some Went To Rent
Japan,12,2008-12-21,Dance,Justice
Japan,13,2008-12-21,Beautiful Days,Storm
Japan,14,2008-12-21,I Can Be Free,JUJU
Japan,15,2008-12-21,Paper Moon,Aki Maeda
Japan,16,2008-12-21,Universal Mind Control,Common
Japan,17,2008-12-21,Love Lockdown,Kanye West
Japan,18,2008-12-21,Womanizer,Britney Spears
Japan,19,2008-12-21,Jesus,Gackt
Japan,20,2008-12-21,Footsteps,Kobukuro
Japan,1,2008-12-14,White X'mas,Kat-tun
Japan,2,2008-12-14,Door,GReeeeN
Japan,3,2008-12-14,Naked Love,Nightmare
Japan,4,2008-12-14,Romantic Whim,Some Went To Rent
Japan,5,2008-12-14,Jesus,Gackt
Japan,6,2008-12-14,Love Lockdown,Kanye West
Japan,7,2008-12-14,Womanizer,Britney Spears
Japan,8,2008-12-14,I Can Be Free,JUJU
Japan,9,2008-12-14,Prototype,Akira Satoshi Ishikawa
Japan,10,2008-12-14,Nocturne,Ayaka Hirahara
Japan,11,2008-12-14,Right Now (Na Na Na),Akon
Japan,12,2008-12-14,Beautiful Days,Storm
Japan,13,2008-12-14,Last Christmas,Exile
Japan,14,2008-12-14,Love,Miho Fukuhara
Japan,15,2008-12-14,Ties Sunset,Dragon Ash
Japan,16,2008-12-14,Thank You In Your Country,Kazuyoshi Saito
Japan,17,2008-12-14,Footsteps,Kobukuro
Japan,18,2008-12-14,Chinese Democracy,Guns N' Roses
Japan,19,2008-12-14,Border (picture West),Mari Takenouti
Japan,20,2008-12-14,Screen,Natsumi Abe
Japan,1,2008-12-07,Last Christmas,Exile
Japan,2,2008-12-07,Can't Get Back,W-inds
Japan,3,2008-12-07,Chinese Democracy,Guns N' Roses
Japan,4,2008-12-07,24 Xmas Time,Mai Kuraki
Japan,5,2008-12-07,Jigsaw,Acid Black Cherry
Japan,6,2008-12-07,Hurry Xmas,L'Arc-en-Ciel
Japan,7,2008-12-07,Border (picture West),Mari Takenouti
Japan,8,2008-12-07,Forever Love,C-ute
Japan,9,2008-12-07,Kanash A Permanent,Uverworld
Japan,10,2008-12-07,I Can Be Free,JUJU
Japan,11,2008-12-07,If I Were A Boy,Beyonce Knowles
Japan,12,2008-12-07,Beautiful Days,Storm
Japan,13,2008-12-07,Nocturne,Ayaka Hirahara
Japan,14,2008-12-07,Relax,North Reeves
Japan,15,2008-12-07,To Take You,Dreams Come True
Japan,16,2008-12-07,Footsteps,Kobukuro
Japan,17,2008-12-07,Keeps Gettin' Better,Christina Aguilera
Japan,18,2008-12-07,Bakuso Dream Song,Diggy-mo
Japan,19,2008-12-07,Comet Adventure,Kurumi Enomoto
Japan,20,2008-12-07,Orion,Mika Nakashima
Japan,1,2008-11-30,Kanash A Permanent,Uverworld
Japan,2,2008-11-30,Dream Fighter,Perfume
Japan,3,2008-11-30,Chinese Democracy,Guns N' Roses
Japan,4,2008-11-30,Escape,Girl Next Door
Japan,5,2008-11-30,Beautiful Days,Storm
Japan,6,2008-11-30,If I Were A Boy,Beyonce Knowles
Japan,7,2008-11-30,Nocturne,Ayaka Hirahara
Japan,8,2008-11-30,To Take You,Dreams Come True
Japan,9,2008-11-30,Occupation Idol,Idling
Japan,10,2008-11-30,The Sky Of Tomorrow,Speed
Japan,11,2008-11-30,Orion,Mika Nakashima
Japan,12,2008-11-30,Footsteps,Kobukuro
Japan,13,2008-11-30,Keeps Gettin' Better,Christina Aguilera
Japan,14,2008-11-30,First,Qing Yi Qing
Japan,15,2008-11-30,Demon Sword Of Emperor,Ali Project
Japan,16,2008-11-30,Human,Killers
Japan,17,2008-11-30,In Today,Kazumasa Oda
Japan,18,2008-11-30,17-year-old,Ginkgo Boyz
Japan,19,2008-11-30,Nihonnomikata,Beauty Shop Yajima
Japan,20,2008-11-30,Banchou Stylish,Orange Range
Japan,1,2008-11-23,Beautiful Days,Storm
Japan,2,2008-11-23,To Take You,Dreams Come True
Japan,3,2008-11-23,Orion,Mika Nakashima
Japan,4,2008-11-23,If I Were A Boy,Beyonce Knowles
Japan,5,2008-11-23,Leech,Gazette
Japan,6,2008-11-23,The Sky Of Tomorrow,Speed
Japan,7,2008-11-23,Christmas Soon,Goda Mai
Japan,8,2008-11-23,Nocturne,Ayaka Hirahara
Japan,9,2008-11-23,Banchou Stylish,Orange Range
Japan,10,2008-11-23,Keeps Gettin' Better,Christina Aguilera
Japan,11,2008-11-23,Footsteps,Kobukuro
Japan,12,2008-11-23,Seputenova,Gospellers
Japan,13,2008-11-23,Rottara Rottara,Buono
Japan,14,2008-11-23,Say Goodbye,Park Yong Ha
Japan,15,2008-11-23,Nihonnomikata,Beauty Shop Yajima
Japan,16,2008-11-23,Trains And Winter Rains,Enya
Japan,17,2008-11-23,In Today,Kazumasa Oda
Japan,18,2008-11-23,Midnight Shadow Boy,Hey! Say! Jump
Japan,19,2008-11-23,Wakaba,Spitz
Japan,20,2008-11-23,Of Protest,Thelma Aoyama
Japan,1,2008-11-16,Beautiful Days,Storm
Japan,2,2008-11-16,In Today,Kazumasa Oda
Japan,3,2008-11-16,Shishikababu,Yuzu
Japan,4,2008-11-16,Footsteps,Kobukuro
Japan,5,2008-11-16,Wakaba,Spitz
Japan,6,2008-11-16,Irresponsible Hero,Jani Seki
Japan,7,2008-11-16,Winter Party,Breakerz
Japan,8,2008-11-16,Nihonnomikata,Beauty Shop Yajima
Japan,9,2008-11-16,Stain,Chattomonchi
Japan,10,2008-11-16,Madayade,Berryz Kobo
Japan,11,2008-11-16,Midnight Shadow Boy,Hey! Say! Jump
Japan,12,2008-11-16,Almost-new Love New World,Fukuyama Masaharu
Japan,13,2008-11-16,36 C,WaT
Japan,14,2008-11-16,Song Of Hope,Funky Monkey Babys
Japan,15,2008-11-16,"Love, Love The Snow Sky",Chemistry
Japan,16,2008-11-16,Fifteen Letters Of Greetings To You,Angela Aki
Japan,17,2008-11-16,The Shock Of The Lightning,Oasis
Japan,18,2008-11-16,Hana Hitohira Villa,Sutereoponi
Japan,19,2008-11-16,Fujisawa Loser,Asian Kung-fu Generation
Japan,20,2008-11-16,Blue Flowers,Color Bottle
Japan,1,2008-11-09,Irresponsible Hero,Jani Seki
Japan,2,2008-11-09,Footsteps,Kobukuro
Japan,3,2008-11-09,36 C,WaT
Japan,4,2008-11-09,Almost-new Love New World,Fukuyama Masaharu
Japan,5,2008-11-09,Midnight Shadow Boy,Hey! Say! Jump
Japan,6,2008-11-09,Black And White Kiss,SID
Japan,7,2008-11-09,Turn Tintin,Milkyway
Japan,8,2008-11-09,Nihonnomikata,Beauty Shop Yajima
Japan,9,2008-11-09,Fifteen Letters Of Greetings To You,Angela Aki
Japan,10,2008-11-09,The Red Thread,Yui Aragaki
Japan,11,2008-11-09,Fujisawa Loser,Asian Kung-fu Generation
Japan,12,2008-11-09,Planetarium,Some Went To Rent
Japan,13,2008-11-09,Someday,Lee Byung Hun
Japan,14,2008-11-09,The Shock Of The Lightning,Oasis
Japan,15,2008-11-09,Mirotic,Shin Ki
Japan,16,2008-11-09,Be Happy,Mihimaru Gt
Japan,17,2008-11-09,You Have The Wind In One Day,Toshihide Baba
Japan,18,2008-11-09,You And,Ayaka & Kobukuro
Japan,19,2008-11-09,Beloved,Koh +
Japan,20,2008-11-09,Blue Flowers,Color Bottle
Japan,1,2008-11-02,Almost-new Love New World,Fukuyama Masaharu
Japan,2,2008-11-02,Midnight Shadow Boy,Hey! Say! Jump
Japan,3,2008-11-02,The Red Thread,Yui Aragaki
Japan,4,2008-11-02,Planetarium,Some Went To Rent
Japan,5,2008-11-02,Someday,Lee Byung Hun
Japan,6,2008-11-02,Fifteen Letters Of Greetings To You,Angela Aki
Japan,7,2008-11-02,Fujisawa Loser,Asian Kung-fu Generation
Japan,8,2008-11-02,Mirotic,Shin Ki
Japan,9,2008-11-02,The Birthday(Ti Amo),Exile
Japan,10,2008-11-02,Beloved,Koh +
Japan,11,2008-11-02,Diamond Loudly,AKB48
Japan,12,2008-11-02,The Shock Of The Lightning,Oasis
Japan,13,2008-11-02,"A La Mode, Beautiful",Nakagawa Shoko
Japan,14,2008-11-02,One Hundred Years Of Solitude,Garnet Crow
Japan,15,2008-11-02,Be Happy,Mihimaru Gt
Japan,16,2008-11-02,You Have The Wind In One Day,Toshihide Baba
Japan,17,2008-11-02,You And,Ayaka & Kobukuro
Japan,18,2008-11-02,My Treasure,Shimizu
Japan,19,2008-11-02,Hanabi,Mr Children
Japan,20,2008-11-02,Promise,Michi
Japan,1,2008-10-26,Planetarium,Some Went To Rent
Japan,2,2008-10-26,The Red Thread,Yui Aragaki
Japan,3,2008-10-26,Someday,Lee Byung Hun
Japan,4,2008-10-26,Mirotic,Shin Ki
Japan,5,2008-10-26,You And I,Ryu Si-won
Japan,6,2008-10-26,Fifteen Letters Of Greetings To You,Angela Aki
Japan,7,2008-10-26,Fujisawa Loser,Asian Kung-fu Generation
Japan,8,2008-10-26,7 Things,Miley Cyrus
Japan,9,2008-10-26,The Birthday(Ti Amo),Exile
Japan,10,2008-10-26,Beloved,Koh +
Japan,11,2008-10-26,Good Good Day,Rag Fair
Japan,12,2008-10-26,The Shock Of The Lightning,Oasis
Japan,13,2008-10-26,Happy Birthday,News
Japan,14,2008-10-26,Continue,Seamo
Japan,15,2008-10-26,When I Grow Up,Pussycat Dolls
Japan,16,2008-10-26,Good Bye My Days,Rina Aiuchi
Japan,17,2008-10-26,You And,Ayaka & Kobukuro
Japan,18,2008-10-26,Hanabi,Mr Children
Japan,19,2008-10-26,Taboo,Koda Kumi
Japan,20,2008-10-26,"Love, Too Death, Too",Porno Graffitti
Japan,1,2008-10-19,"Love, Too Death, Too",Porno Graffitti
Japan,2,2008-10-19,Taboo,Koda Kumi
Japan,3,2008-10-19,Happy Birthday,News
Japan,4,2008-10-19,Beloved,Koh +
Japan,5,2008-10-19,Fifteen Letters Of Greetings To You,Angela Aki
Japan,6,2008-10-19,The Birthday(Ti Amo),Exile
Japan,7,2008-10-19,Drive Away,Girl Next Door
Japan,8,2008-10-19,You And,Ayaka & Kobukuro
Japan,9,2008-10-19,They Spend The Summer,Aqua Timez
Japan,10,2008-10-19,The Shock Of The Lightning,Oasis
Japan,11,2008-10-19,Little Prayer,Tokunaga Hideaki
Japan,12,2008-10-19,Foebasongu,Hata Motohiro
Japan,13,2008-10-19,Hanabi,Mr Children
Japan,14,2008-10-19,Miss Independent,Ne-Yo
Japan,15,2008-10-19,Go Ahead,Mitsuhiro Oikawa
Japan,16,2008-10-19,Uni-verse,Aska
Japan,17,2008-10-19,Footprint,Bareen
Japan,18,2008-10-19,Sayonara Beibe,Kato Miriya
Japan,19,2008-10-19,Kimi Sang A Love Song,Lil'b
Japan,20,2008-10-19,Wind Down,Storm
Japan,1,2008-10-12,Happy Birthday,News
Japan,2,2008-10-12,Beloved,Koh +
Japan,3,2008-10-12,You And,Ayaka & Kobukuro
Japan,4,2008-10-12,The Birthday(Ti Amo),Exile
Japan,5,2008-10-12,Fifteen Letters Of Greetings To You,Angela Aki
Japan,6,2008-10-12,They Spend The Summer,Aqua Timez
Japan,7,2008-10-12,Footprint,Bareen
Japan,8,2008-10-12,Hanabi,Mr Children
Japan,9,2008-10-12,Sayonara Beibe,Kato Miriya
Japan,10,2008-10-12,The Shock Of The Lightning,Oasis
Japan,11,2008-10-12,Miss Independent,Ne-Yo
Japan,12,2008-10-12,Kimi Sang A Love Song,Lil'b
Japan,13,2008-10-12,Wind Down,Storm
Japan,14,2008-10-12,You Are Not Alone,John-hoon
Japan,15,2008-10-12,World Dance,Breakerz
Japan,16,2008-10-12,Light In Your Heart,V6
Japan,17,2008-10-12,Kimi And To The New Season,Elephant Kashimashi
Japan,18,2008-10-12,Mercy,Duffy
Japan,19,2008-10-12,Sun To Son,Tamio Okuda
Japan,20,2008-10-12,I Love You,Glay
Japan,1,2008-10-05,You And,Ayaka & Kobukuro
Japan,2,2008-10-05,The Birthday(Ti Amo),Exile
Japan,3,2008-10-05,Fifteen Letters Of Greetings To You,Angela Aki
Japan,4,2008-10-05,Hanabi,Mr Children
Japan,5,2008-10-05,Miss Independent,Ne-Yo
Japan,6,2008-10-05,Light In Your Heart,V6
Japan,7,2008-10-05,World Dance,Breakerz
Japan,8,2008-10-05,Sayonara Beibe,Kato Miriya
Japan,9,2008-10-05,Body On Me,Nelly & Akon
Japan,10,2008-10-05,Kimi Sang A Love Song,Lil'b
Japan,11,2008-10-05,Pepper Inspector,Morning Musume
Japan,12,2008-10-05,Wind Down,Storm
Japan,13,2008-10-05,Sun To Son,Tamio Okuda
Japan,14,2008-10-05,I Love You,Glay
Japan,15,2008-10-05,Hiroshima,Ben Folds
Japan,16,2008-10-05,Mercy,Duffy
Japan,17,2008-10-05,Mustache,Kimura Kaela
Japan,18,2008-10-05,Why Just Be Friends,JOE
Japan,19,2008-10-05,M,Uverworld
Japan,20,2008-10-05,Ponyo On A Cliff,Fujioka
Japan,1,2008-09-28,Light In Your Heart,V6
Japan,2,2008-09-28,Fifteen Letters Of Greetings To You,Angela Aki
Japan,3,2008-09-28,Miss Independent,Ne-Yo
Japan,4,2008-09-28,Hanabi,Mr Children
Japan,5,2008-09-28,Body On Me,Nelly & Akon
Japan,6,2008-09-28,Wind Down,Storm
Japan,7,2008-09-28,Lost In Blue,Nightmare
Japan,8,2008-09-28,I Love You,Glay
Japan,9,2008-09-28,Kimi Sang A Love Song,Lil'b
Japan,10,2008-09-28,Sun To Son,Tamio Okuda
Japan,11,2008-09-28,Mustache,Kimura Kaela
Japan,12,2008-09-28,Hiroshima,Ben Folds
Japan,13,2008-09-28,Midnight Madness,Chemical Brothers
Japan,14,2008-09-28,M,Uverworld
Japan,15,2008-09-28,On My Way,Giovanca
Japan,16,2008-09-28,Ponyo On A Cliff,Fujioka
Japan,17,2008-09-28,How Do I Survive,Superfly
Japan,18,2008-09-28,Love Is Noise,Verve
Japan,19,2008-09-28,Viva La Vida,Coldplay
Japan,20,2008-09-28,Hey Heartless,Kazuyoshi Saito
Japan,1,2008-09-21,I Love You,Glay
Japan,2,2008-09-21,Hanabi,Mr Children
Japan,3,2008-09-21,Miss Independent,Ne-Yo
Japan,4,2008-09-21,Jellyfish,Ai Otsuka
Japan,5,2008-09-21,Mustache,Kimura Kaela
Japan,6,2008-09-21,Wind Down,Storm
Japan,7,2008-09-21,Midnight Madness,Chemical Brothers
Japan,8,2008-09-21,M,Uverworld
Japan,9,2008-09-21,How Do I Survive,Superfly
Japan,10,2008-09-21,Secret Code,Kinki Kids
Japan,11,2008-09-21,Ponyo On A Cliff,Fujioka
Japan,12,2008-09-21,I Am Your Singer,Southern All Stars
Japan,13,2008-09-21,Gift,AI
Japan,14,2008-09-21,Love Is Noise,Verve
Japan,15,2008-09-21,An Umbrella,Tokio
Japan,16,2008-09-21,The Probability Of Coincidence,Girl Next Door
Japan,17,2008-09-21,Konoyubitomare,Shikao Suga
Japan,18,2008-09-21,Viva La Vida,Coldplay
Japan,19,2008-09-21,Gift,Mr Children
Japan,20,2008-09-21,Miss You,Yuna Ito
Japan,1,2008-09-14,Hanabi,Mr Children
Japan,2,2008-09-14,An Umbrella,Tokio
Japan,3,2008-09-14,The Probability Of Coincidence,Girl Next Door
Japan,4,2008-09-14,Wind Down,Storm
Japan,5,2008-09-14,Secret Code,Kinki Kids
Japan,6,2008-09-14,Midnight Madness,Chemical Brothers
Japan,7,2008-09-14,Nexus 4,L'arcenciel
Japan,8,2008-09-14,I Am Your Singer,Southern All Stars
Japan,9,2008-09-14,Ponyo On A Cliff,Fujioka
Japan,10,2008-09-14,Konoyubitomare,Shikao Suga
Japan,11,2008-09-14,Miss You,Yuna Ito
Japan,12,2008-09-14,Next Plane Home,Daniel Powter
Japan,13,2008-09-14,At This Moment,Smap
Japan,14,2008-09-14,Love Is Noise,Verve
Japan,15,2008-09-14,Love Drizzling,Shounan Nokaze
Japan,16,2008-09-14,Music Traveler,Bennie K
Japan,17,2008-09-14,Gift,Mr Children
Japan,18,2008-09-14,Viva La Vida,Coldplay
Japan,19,2008-09-14,Speed To Knife,Cro-magnons
Japan,20,2008-09-14,A New Day,Every Little Thing
Japan,1,2008-09-07,Secret Code,Kinki Kids
Japan,2,2008-09-07,Nexus 4,L'arcenciel
Japan,3,2008-09-07,Wind Down,Storm
Japan,4,2008-09-07,I Am Your Singer,Southern All Stars
Japan,5,2008-09-07,At This Moment,Smap
Japan,6,2008-09-07,Gift,Mr Children
Japan,7,2008-09-07,A New Day,Every Little Thing
Japan,8,2008-09-07,Ponyo On A Cliff,Fujioka
Japan,9,2008-09-07,Love Drizzling,Shounan Nokaze
Japan,10,2008-09-07,Next Plane Home,Daniel Powter
Japan,11,2008-09-07,Music,AAA
Japan,12,2008-09-07,20+century Boys,Acid Black Cherry
Japan,13,2008-09-07,Viva La Vida,Coldplay
Japan,14,2008-09-07,Love Is Noise,Verve
Japan,15,2008-09-07,Hikari,Mai Hoshimura
Japan,16,2008-09-07,Gift,Pornograffitti
Japan,17,2008-09-07,Give You The World,Dey
Japan,18,2008-09-07,Speed To Knife,Cro-magnons
Japan,19,2008-09-07,Pathetic Sense Of,Pathetic Sense Of
Japan,20,2008-09-07,It Is Too Much For You Alive,Moriyama Naotaro
Japan,1,2008-08-31,Wind Down,Storm
Japan,2,2008-08-31,Gift,Pornograffitti
Japan,3,2008-08-31,At This Moment,Smap
Japan,4,2008-08-31,I Am Your Singer,Southern All Stars
Japan,5,2008-08-31,Ponyo On A Cliff,Fujioka
Japan,6,2008-08-31,Gift,Mr Children
Japan,7,2008-08-31,Hikari,Mai Hoshimura
Japan,8,2008-08-31,You All,Spontania
Japan,9,2008-08-31,Viva La Vida,Coldplay
Japan,10,2008-08-31,Next Plane Home,Daniel Powter
Japan,11,2008-08-31,Gachinko,Buono
Japan,12,2008-08-31,Gamma Ray,Beck
Japan,13,2008-08-31,Life Goes On,Chemistry
Japan,14,2008-08-31,Farther,Remioromen
Japan,15,2008-08-31,Eye Dream,Fukui Dance
Japan,16,2008-08-31,Kiseki,GReeeeN
Japan,17,2008-08-31,Shut Up And Let Me Go,Ting Tings
Japan,18,2008-08-31,One Love,Storm
Japan,19,2008-08-31,The Sun Also Rises,Aladdin
Japan,20,2008-08-31,World End,Flow
Japan,1,2008-08-24,At This Moment,Smap
Japan,2,2008-08-24,I Am Your Singer,Southern All Stars
Japan,3,2008-08-24,Gift,Mr Children
Japan,4,2008-08-24,Ponyo On A Cliff,Fujioka
Japan,5,2008-08-24,You All,Spontania
Japan,6,2008-08-24,Viva La Vida,Coldplay
Japan,7,2008-08-24,Farther,Remioromen
Japan,8,2008-08-24,World End,Flow
Japan,9,2008-08-24,One Love,Storm
Japan,10,2008-08-24,Gamma Ray,Beck
Japan,11,2008-08-24,The Sun Also Rises,Aladdin
Japan,12,2008-08-24,If I'm Not The One,Tanimura Nana
Japan,13,2008-08-24,Shut Up And Let Me Go,Ting Tings
Japan,14,2008-08-24,Kiseki,GReeeeN
Japan,15,2008-08-24,Your Seed,Hey! Say! Jump
Japan,16,2008-08-24,Kisshug,Aiko
Japan,17,2008-08-24,Bluebird,Progress Is Scarce
Japan,18,2008-08-24,Ring,Bonnie Pink
Japan,19,2008-08-24,Mental Health,Zebrahead
Japan,20,2008-08-24,"Life,love & Laughter",Donavon Frankenreiter
Japan,1,2008-08-17,I Am Your Singer,Southern All Stars
Japan,2,2008-08-17,Gift,Mr Children
Japan,3,2008-08-17,Ponyo On A Cliff,Fujioka
Japan,4,2008-08-17,Farther,Remioromen
Japan,5,2008-08-17,Viva La Vida,Coldplay
Japan,6,2008-08-17,One Love,Storm
Japan,7,2008-08-17,Rainbows,Alice Nine
Japan,8,2008-08-17,The Sun Also Rises,Aladdin
Japan,9,2008-08-17,Gamma Ray,Beck
Japan,10,2008-08-17,Shiny Gate,Cranberries
Japan,11,2008-08-17,080808,Kome Kome Club
Japan,12,2008-08-17,Kiseki,GReeeeN
Japan,13,2008-08-17,Ring,Bonnie Pink
Japan,14,2008-08-17,Your Seed,Hey! Say! Jump
Japan,15,2008-08-17,Kisshug,Aiko
Japan,16,2008-08-17,Mental Health,Zebrahead
Japan,17,2008-08-17,Bluebird,Progress Is Scarce
Japan,18,2008-08-17,Shut Up And Let Me Go,Ting Tings
Japan,19,2008-08-17,The Sun And Bikinis,Rip Slyme
Japan,20,2008-08-17,Message,Color Bottle
Japan,1,2008-08-10,Gift,Mr Children
Japan,2,2008-08-10,Farther,Remioromen
Japan,3,2008-08-10,The Sun And Bikinis,Rip Slyme
Japan,4,2008-08-10,Your Seed,Hey! Say! Jump
Japan,5,2008-08-10,Ponyo On A Cliff,Fujioka
Japan,6,2008-08-10,Can't Go Back,Primal Scream
Japan,7,2008-08-10,The Sun Also Rises,Aladdin
Japan,8,2008-08-10,Kisshug,Aiko
Japan,9,2008-08-10,Viva La Vida,Coldplay
Japan,10,2008-08-10,Tsukihime,Toshihiko Takamizawa
Japan,11,2008-08-10,Edo No Temari Uta Ii,C-ute
Japan,12,2008-08-10,Kiseki,GReeeeN
Japan,13,2008-08-10,Gamma Ray,Beck
Japan,14,2008-08-10,Bluebird,Progress Is Scarce
Japan,15,2008-08-10,One Love,Storm
Japan,16,2008-08-10,Mental Health,Zebrahead
Japan,17,2008-08-10,Confession,Funky Monkey Babys
Japan,18,2008-08-10,Shh,Sense Of Shame
Japan,19,2008-08-10,A Montage Of Summer,With Only
Japan,20,2008-08-10,Superstar,Fireball
Japan,1,2008-08-03,Your Seed,Hey! Say! Jump
Japan,2,2008-08-03,Kisshug,Aiko
Japan,3,2008-08-03,Can't Go Back,Primal Scream
Japan,4,2008-08-03,Confession,Funky Monkey Babys
Japan,5,2008-08-03,Ponyo On A Cliff,Fujioka
Japan,6,2008-08-03,One Love,Storm
Japan,7,2008-08-03,Kiseki,GReeeeN
Japan,8,2008-08-03,Mental Health,Zebrahead
Japan,9,2008-08-03,I Don't Know,Mica 3 Chu
Japan,10,2008-08-03,Gamma Ray,Beck
Japan,11,2008-08-03,Make My Day,Yui Aragaki
Japan,12,2008-08-03,Viva La Vida,Coldplay
Japan,13,2008-08-03,Bluebird,Progress Is Scarce
Japan,14,2008-08-03,Behind Love,Park Yong Ha
Japan,15,2008-08-03,Love The World,Perfume
Japan,16,2008-08-03,We Love You,Jingzhi
Japan,17,2008-08-03,Shh,Sense Of Shame
Japan,18,2008-08-03,Many Times,Thelma Aoyama
Japan,19,2008-08-03,Life,Kimaguren
Japan,20,2008-08-03,Hammerhead,Offspring
Japan,1,2008-07-27,Make My Day,Yui Aragaki
Japan,2,2008-07-27,Why Do I Have To Like It,TVXQ
Japan,3,2008-07-27,Can't Go Back,Primal Scream
Japan,4,2008-07-27,One Love,Storm
Japan,5,2008-07-27,Ponyo On A Cliff,Fujioka
Japan,6,2008-07-27,Gamma Ray,Beck
Japan,7,2008-07-27,Love Is Sad To,Wise
Japan,8,2008-07-27,Mental Health,Zebrahead
Japan,9,2008-07-27,Bluebird,Progress Is Scarce
Japan,10,2008-07-27,I Have,John-hoon
Japan,11,2008-07-27,Love The World,Perfume
Japan,12,2008-07-27,Many Times,Thelma Aoyama
Japan,13,2008-07-27,Kiseki,GReeeeN
Japan,14,2008-07-27,Shh,Sense Of Shame
Japan,15,2008-07-27,Summer Song,Yui
Japan,16,2008-07-27,Life,Kimaguren
Japan,17,2008-07-27,Hammerhead,Offspring
Japan,18,2008-07-27,Sunflower,Miho Fukuhara
Japan,19,2008-07-27,Nail Nail Nail,Maximum The Hormone
Japan,20,2008-07-27,Viva La Vida,Coldplay
Japan,1,2008-07-20,Love The World,Perfume
Japan,2,2008-07-20,Bluebird,Progress Is Scarce
Japan,3,2008-07-20,Many Times,Thelma Aoyama
Japan,4,2008-07-20,One Love,Storm
Japan,5,2008-07-20,Mental Health,Zebrahead
Japan,6,2008-07-20,Nail Nail Nail,Maximum The Hormone
Japan,7,2008-07-20,Love For You,Mai Kuraki
Japan,8,2008-07-20,Lorelei,Gospellers
Japan,9,2008-07-20,Kiseki,GReeeeN
Japan,10,2008-07-20,Shh,Sense Of Shame
Japan,11,2008-07-20,Monkey Dance,Berryz Kobo
Japan,12,2008-07-20,Summer Song,Yui
Japan,13,2008-07-20,Star Line,Local Pick Up
Japan,14,2008-07-20,Life,Kimaguren
Japan,15,2008-07-20,Violet Hill,Coldplay
Japan,16,2008-07-20,Love Addict,Vamps
Japan,17,2008-07-20,Hammerhead,Offspring
Japan,18,2008-07-20,Rainbow,Aqua Timez
Japan,19,2008-07-20,Crying Summer,Mihimaru Gt
Japan,20,2008-07-20,Great DJ,Ting Tings
Japan,1,2008-07-13,Summer Song,Yui
Japan,2,2008-07-13,One Love,Storm
Japan,3,2008-07-13,Love Addict,Vamps
Japan,4,2008-07-13,Kiseki,GReeeeN
Japan,5,2008-07-13,Crying Summer,Mihimaru Gt
Japan,6,2008-07-13,Star Line,Local Pick Up
Japan,7,2008-07-13,Ouch Standing Position,Pornograffitti
Japan,8,2008-07-13,Shh,Sense Of Shame
Japan,9,2008-07-13,Yesterday And Tomorrow,Yuzu
Japan,10,2008-07-13,Violet Hill,Coldplay
Japan,11,2008-07-13,Rainbow,Aqua Timez
Japan,12,2008-07-13,Hammerhead,Offspring
Japan,13,2008-07-13,Life,Kimaguren
Japan,14,2008-07-13,Aye-aye Umbrella,Tegomass
Japan,15,2008-07-13,Merry-life-goes-round,Dreams Come True
Japan,16,2008-07-13,Strength In Numbers,Music
Japan,17,2008-07-13,Love To Wind,Chatmonchy
Japan,18,2008-07-13,Great DJ,Ting Tings
Japan,19,2008-07-13,Mother Mary,Foxboro Hot Tubs
Japan,20,2008-07-13,Again,Boy-t
Japan,1,2008-07-06,One Love,Storm
Japan,2,2008-07-06,Ouch Standing Position,Pornograffitti
Japan,3,2008-07-06,Merry-life-goes-round,Dreams Come True
Japan,4,2008-07-06,Yesterday And Tomorrow,Yuzu
Japan,5,2008-07-06,Shh,Sense Of Shame
Japan,6,2008-07-06,Violet Hill,Coldplay
Japan,7,2008-07-06,Aye-aye Umbrella,Tegomass
Japan,8,2008-07-06,Love To Wind,Chatmonchy
Japan,9,2008-07-06,Kiseki,GReeeeN
Japan,10,2008-07-06,Hammerhead,Offspring
Japan,11,2008-07-06,Paradiso,Tube
Japan,12,2008-07-06,Strength In Numbers,Music
Japan,13,2008-07-06,Morning-evening,Monkey Majik
Japan,14,2008-07-06,Mother Mary,Foxboro Hot Tubs
Japan,15,2008-07-06,Again,Boy-t
Japan,16,2008-07-06,Everyone Nose,N.e.r.d.
Japan,17,2008-07-06,Life,Kimaguren
Japan,18,2008-07-06,Rainbow,Aqua Timez
Japan,19,2008-07-06,Cloudy Weather,Does
Japan,20,2008-07-06,Great DJ,Ting Tings
Japan,1,2008-06-29,Aye-aye Umbrella,Tegomass
Japan,2,2008-06-29,Cloudy Weather,Does
Japan,3,2008-06-29,Kiseki,GReeeeN
Japan,4,2008-06-29,Moon,Koda Kumi
Japan,5,2008-06-29,Violet Hill,Coldplay
Japan,6,2008-06-29,Hammerhead,Offspring
Japan,7,2008-06-29,Verb,Glay
Japan,8,2008-06-29,Just Break The Limit,Uverworld
Japan,9,2008-06-29,Lucky Days,Ss501
Japan,10,2008-06-29,Velvet Touch,Dragon Ash
Japan,11,2008-06-29,Strength In Numbers,Music
Japan,12,2008-06-29,Rainbow,Aqua Timez
Japan,13,2008-06-29,Prisoner Of Love,Utada Hikaru
Japan,14,2008-06-29,Everyone Nose,N.e.r.d.
Japan,15,2008-06-29,Again,Boy-t
Japan,16,2008-06-29,Honey Honey,Seamo
Japan,17,2008-06-29,Resonance,T.m.revolution
